snapshot,K,m,batch,start,method,phi,time_s,iters,delta,active,converged,solver_success
K6_early_m108,6,108,12,7,ccp,1.7995238220025562,0.00402841717004776,6,5.97783378353256e-10,4,1,1
K6_early_m108,6,108,12,7,ipopt,1.489742399657846,0.0801159581169486,100,0.058028975352782286,2,0,0
K6_early_m108,6,108,12,8,ccp,1.7521504586730205,0.0030843750573694706,5,2.353672812205332e-14,4,1,1
K6_early_m108,6,108,12,8,ipopt,1.3948280808116131,0.0666880002245307,100,0.226878146224897,2,0,0
K6_early_m108,6,108,12,9,ccp,1.7995238224639751,0.0028787502087652683,5,1.3636380913339963e-10,4,1,1
K6_early_m108,6,108,12,9,ipopt,1.718246001873867,0.10373337473720312,100,0.045307124347077954,1,0,0
K6_early_m108,6,108,13,0,ccp,1.6223683966102196,0.0023370003327727318,4,3.083333588449477e-11,4,1,1
K6_early_m108,6,108,13,0,ipopt,1.479770987703798,0.09419166622683406,100,0.1167087458948719,1,0,0
K6_early_m108,6,108,13,1,ccp,1.6712719814127461,0.0024602501653134823,4,8.314705368661635e-09,5,1,1
K6_early_m108,6,108,13,1,ipopt,1.4545590238676203,0.070914207957685,100,0.14916457868230637,2,0,0
K6_early_m108,6,108,13,2,ccp,1.7975436527336108,0.002775833010673523,5,1.1102230246251565e-15,4,1,1
K6_early_m108,6,108,13,2,ipopt,1.7667880929020208,0.08319612499326468,100,0.029756292023124464,2,0,0
K6_early_m108,6,108,13,3,ccp,1.7995238222895815,0.0021855421364307404,4,3.107574197969143e-10,4,1,1
K6_early_m108,6,108,13,3,ipopt,1.708380828786495,0.07590645924210548,100,0.0749302608169673,2,0,0
K6_early_m108,6,108,13,4,ccp,1.5358618865780764,0.0024576671421527863,4,2.846796132160989e-09,4,1,1
K6_early_m108,6,108,13,4,ipopt,1.3686823212467971,0.09357949998229742,100,0.13272341697331003,1,0,0
K6_early_m108,6,108,13,5,ccp,1.5481961129147241,0.0022741248831152916,4,2.4383295382790493e-10,4,1,1
K6_early_m108,6,108,13,5,ipopt,1.3644568437061242,0.07371166720986366,100,0.16441499802051207,1,0,0
K6_early_m108,6,108,13,6,ccp,1.576603062901774,0.0028544170781970024,5,9.992007221626409e-15,4,1,1
K6_early_m108,6,108,13,6,ipopt,1.4268531561930717,0.09013379085808992,100,0.049025355105378976,3,0,0
K6_early_m108,6,108,13,7,ccp,1.5118927516921965,0.0023211673833429813,4,6.764033777528766e-11,5,1,1
K6_early_m108,6,108,13,7,ipopt,1.501424812461831,0.072308249771595,100,0.07066101327365715,2,0,0
K6_early_m108,6,108,13,8,ccp,1.5766030629014733,0.0027685421518981457,5,3.115285807098189e-13,4,1,1
K6_early_m108,6,108,13,8,ipopt,1.3307844622815082,0.07421774975955486,100,0.15868291287856762,2,0,0
K6_early_m108,6,108,13,9,ccp,1.4675005339692837,0.0023455829359591007,4,9.607916684473139e-10,4,1,1
K6_early_m108,6,108,13,9,ipopt,1.4528479436068786,0.07807375025004148,100,0.12187878338030944,2,0,0
K6_early_m108,6,108,14,0,ccp,1.7995238224445556,0.0023125000298023224,4,1.5578427436935272e-10,4,1,1
K6_early_m108,6,108,14,0,ipopt,1.7624880666739011,0.09644774999469519,100,0.032252411858594066,3,0,0
K6_early_m108,6,108,14,1,ccp,1.7521504586730328,0.003173583187162876,5,1.1324274851176597e-14,4,1,1
K6_early_m108,6,108,14,1,ipopt,1.725556141414534,0.0964163332246244,100,0.04490635764078821,3,0,0
K6_early_m108,6,108,14,2,ccp,1.5933175443872596,0.002877041231840849,5,8.881784197001252e-16,4,1,1
K6_early_m108,6,108,14,2,ipopt,1.4009499716569336,0.09678312530741096,100,0.08417370775677391,1,0,0
K6_early_m108,6,108,14,3,ccp,1.671271989714137,0.002516083884984255,4,1.3315348823539352e-11,5,1,1
K6_early_m108,6,108,14,3,ipopt,1.678671884133241,0.08479441702365875,100,0.023775672263715686,3,0,0
K6_early_m108,6,108,14,4,ccp,1.535861889359686,0.0022598332725465298,4,6.518696693547099e-11,4,1,1
K6_early_m108,6,108,14,4,ipopt,1.3717692411337798,0.1052572913467884,100,0.1532358381985961,1,0,0
K6_early_m108,6,108,14,5,ccp,1.7975436527336095,0.003144499845802784,5,1.7763568394002505e-15,4,1,1
K6_early_m108,6,108,14,5,ipopt,1.752346823938749,0.07263520825654268,100,0.003770862316777368,2,0,0
K6_early_m108,6,108,14,6,ccp,1.4921093376300671,0.0023355409502983093,4,4.876099524153688e-13,5,1,1
K6_early_m108,6,108,14,6,ipopt,1.374063583198771,0.0755999581888318,100,0.07377024815312971,2,0,0
K6_early_m108,6,108,14,7,ccp,1.7995238220769614,0.0035778330639004707,6,5.233775635105076e-10,4,1,1
K6_early_m108,6,108,14,7,ipopt,1.5566939551744639,0.06685933284461498,100,0.08773137998650893,1,0,0
K6_early_m108,6,108,14,8,ccp,1.7995238220310923,0.0034179999493062496,6,5.692464277728959e-10,4,1,1
K6_early_m108,6,108,14,8,ipopt,1.7028674331374196,0.07541037490591407,100,0.06212869404399246,2,0,0
K6_early_m108,6,108,14,9,ccp,1.508258147436064,0.0034390417858958244,6,2.7177815553613982e-11,4,1,1
K6_early_m108,6,108,14,9,ipopt,1.3076624002958133,0.08644129196181893,100,0.1529698554979364,1,0,0
K6_early_m108,6,108,15,0,ccp,1.7975436375370264,0.0023689167574048042,4,1.5196585989585287e-08,4,1,1
K6_early_m108,6,108,15,0,ipopt,1.5376385630652183,0.10317437490448356,100,0.1881043397799551,1,0,0
K6_early_m108,6,108,15,1,ccp,1.7520904254252632,0.0023705000057816505,4,6.512064221197988e-10,4,1,1
K6_early_m108,6,108,15,1,ipopt,1.5117467327007552,0.07910816697403789,100,0.21734156459636145,1,0,0
K6_early_m108,6,108,15,2,ccp,1.7975436527328408,0.002366582863032818,4,7.709388682997087e-13,4,1,1
K6_early_m108,6,108,15,2,ipopt,1.744920712219856,0.09790883399546146,100,0.042384801325684895,4,0,0
K6_early_m108,6,108,15,3,ccp,1.7995238224674752,0.0028570829890668392,5,1.3286483024899098e-10,4,1,1
K6_early_m108,6,108,15,3,ipopt,1.680325401569636,0.11095037497580051,100,0.023910120295013604,1,0,0
K6_early_m108,6,108,15,4,ccp,1.7975436526280313,0.0030569997616112232,5,1.0558043328501299e-10,4,1,1
K6_early_m108,6,108,15,4,ipopt,1.543896895489116,0.08374787494540215,100,0.0260027911247791,2,0,0
K6_early_m108,6,108,15,5,ccp,1.797543652733592,0.002661957871168852,5,2.0872192862952943e-14,4,1,1
K6_early_m108,6,108,15,5,ipopt,1.605356406290363,0.0721948747523129,100,0.07840796705262099,1,0,0
K6_early_m108,6,108,15,6,ccp,1.573099396663521,0.0022609583102166653,4,4.2282466417020714e-10,3,1,1
K6_early_m108,6,108,15,6,ipopt,1.3435797044712072,0.0859447498805821,100,0.13908753571992483,1,0,0
K6_early_m108,6,108,15,7,ccp,1.799523822485098,0.00380100030452013,6,1.152407058668814e-10,4,1,1
K6_early_m108,6,108,15,7,ipopt,1.7908812843641195,0.12076554168015718,100,0.007259202848789448,1,0,0
K6_early_m108,6,108,15,8,ccp,1.7521504586727916,0.0028905407525599003,5,2.5224267119483557e-13,4,1,1
K6_early_m108,6,108,15,8,ipopt,1.7995233144679434,0.1100287502631545,100,5.081323708466812e-07,1,0,0
K6_early_m108,6,108,15,9,ccp,1.7975436527333053,0.002753417007625103,5,3.0597746558669314e-13,4,1,1
K6_early_m108,6,108,15,9,ipopt,1.7831644922561962,0.08969966694712639,100,0.013260368418650748,2,0,0
K6_early_m108,6,108,16,0,ccp,1.6712719896986075,0.00220895791426301,4,2.8845148491996042e-11,5,1,1
K6_early_m108,6,108,16,0,ipopt,1.470448666756627,0.08025658270344138,100,0.1662065796812744,1,0,0
K6_early_m108,6,108,16,1,ccp,1.799523822516116,0.003041165880858898,5,8.422329500490378e-11,4,1,1
K6_early_m108,6,108,16,1,ipopt,1.6023303638869688,0.07409795932471752,100,0.08821156316177015,1,0,0
K6_early_m108,6,108,16,2,ccp,1.671271989682194,0.0022570830769836903,4,4.525846364344943e-11,5,1,1
K6_early_m108,6,108,16,2,ipopt,1.7568699847673845,0.09591862512752414,100,0.036381900725718896,3,0,0
K6_early_m108,6,108,16,3,ccp,1.7995238220447707,0.003719042055308819,6,5.555689241987238e-10,4,1,1
K6_early_m108,6,108,16,3,ipopt,1.3650747483509167,0.11117908265441656,100,5.3234427976889265e-09,4,1,0
K6_early_m108,6,108,16,4,ccp,1.6712719790848372,0.0028281668201088905,5,1.064261634375896e-08,5,1,1
K6_early_m108,6,108,16,4,ipopt,1.6317766579853283,0.09452329203486443,100,0.03420488594355886,2,0,0
K6_early_m108,6,108,16,5,ccp,1.5348520381643214,0.0025154161266982555,4,1.0697220886868308e-11,4,1,1
K6_early_m108,6,108,16,5,ipopt,1.3741934856106308,0.08144599990919232,100,0.08412140846523575,2,0,0
K6_early_m108,6,108,16,6,ccp,1.671271989002338,0.0022199577651917934,4,7.251144129583054e-10,5,1,1
K6_early_m108,6,108,16,6,ipopt,1.6221568643256126,0.07077299989759922,100,0.10064377425268667,1,0,0
K6_early_m108,6,108,16,7,ccp,1.799523822486965,0.0027674580924212933,5,1.1337419891788159e-10,4,1,1
K6_early_m108,6,108,16,7,ipopt,1.6831481939254804,0.07673429185524583,100,0.045398691494527244,2,0,0
K6_early_m108,6,108,16,8,ccp,1.7975436526384405,0.003586959093809128,6,9.517209242915214e-11,4,1,1
K6_early_m108,6,108,16,8,ipopt,1.671270741821983,0.11342441663146019,100,1.2477064608162891e-06,4,0,0
K6_early_m108,6,108,16,9,ccp,1.7995238220837222,0.003984750248491764,7,5.166171934689601e-10,4,1,1
K6_early_m108,6,108,16,9,ipopt,1.474080825386867,0.08056520903483033,100,0.05977102773710863,2,0,0
K6_early_m108,6,108,17,0,ccp,1.79952381893772,0.00224583363160491,4,3.6626188748556388e-09,4,1,1
K6_early_m108,6,108,17,0,ipopt,1.7812722687193796,0.08164341701194644,100,0.01552439606035838,2,0,0
K6_early_m108,6,108,17,1,ccp,1.7975436527335975,0.002927874680608511,5,1.4210854715202004e-14,4,1,1
K6_early_m108,6,108,17,1,ipopt,1.6971621285278273,0.08692866703495383,100,0.05826677128712099,2,0,0
K6_early_m108,6,108,17,2,ccp,1.6223683966354927,0.0035115829668939114,6,5.560440996532634e-12,4,1,1
K6_early_m108,6,108,17,2,ipopt,1.5092714168573353,0.08370295912027359,100,0.03218319699748862,2,0,0
K6_early_m108,6,108,17,3,ccp,1.5348520381215829,0.0024428339675068855,4,5.3435922353628484e-11,4,1,1
K6_early_m108,6,108,17,3,ipopt,1.3163425471494978,0.08619970921427011,100,0.1942238212580183,1,0,0
K6_early_m108,6,108,17,4,ccp,1.7521504506793355,0.0024350001476705074,4,7.993707917819393e-09,4,1,1
K6_early_m108,6,108,17,4,ipopt,1.5891641644876302,0.07676458405330777,100,0.10058566288580528,2,0,0
K6_early_m108,6,108,17,5,ccp,1.5348520381750175,0.002903291955590248,5,1.7763568394002505e-15,4,1,1
K6_early_m108,6,108,17,5,ipopt,1.3107661092895064,0.09972787508741021,100,0.13259219948178513,1,0,0
K6_early_m108,6,108,17,6,ccp,1.5301257064255265,0.003054915927350521,5,4.796163466380676e-14,4,1,1
K6_early_m108,6,108,17,6,ipopt,1.6533329578278173,0.07920683408156037,100,0.09313082012983842,2,0,0
K6_early_m108,6,108,17,7,ccp,1.7995238225978611,0.0029430408030748367,5,2.4780177909633494e-12,4,1,1
K6_early_m108,6,108,17,7,ipopt,1.682603461918484,0.08513325033709407,100,0.05324851147893561,2,0,0
K6_early_m108,6,108,17,8,ccp,1.671271979517345,0.0030950424261391163,5,1.0210107426189552e-08,5,1,1
K6_early_m108,6,108,17,8,ipopt,1.6004590036278787,0.07814874965697527,100,0.05590393425964768,2,0,0
K6_early_m108,6,108,17,9,ccp,1.7521504584657435,0.0023215417750179768,4,2.0730039906879938e-10,4,1,1
K6_early_m108,6,108,17,9,ipopt,1.749942344879028,0.08022799994796515,100,0.04392111775553853,2,0,0
K6_early_m108,6,108,18,0,ccp,1.7975436527336095,0.0029520001262426376,5,2.6645352591003757e-15,4,1,1
K6_early_m108,6,108,18,0,ipopt,1.7884658807434002,0.07897254079580307,100,0.009589768046251779,2,0,0
K6_early_m108,6,108,18,1,ccp,1.7975436527336115,0.002755125053226948,5,2.220446049250313e-16,4,1,1
K6_early_m108,6,108,18,1,ipopt,1.476630961991457,0.07447074959054589,100,0.2637289620216232,1,0,0
K6_early_m108,6,108,18,2,ccp,1.79952382254621,0.0030748327262699604,5,5.412914561020443e-11,4,1,1
K6_early_m108,6,108,18,2,ipopt,1.6853689231527684,0.09785999963060021,100,0.02674168134388699,1,0,0
K6_early_m108,6,108,18,3,ccp,1.7975436527336117,0.0027501252479851246,5,4.440892098500626e-16,4,1,1
K6_early_m108,6,108,18,3,ipopt,1.7480667483785042,0.0892980839125812,100,0.04126057136395178,3,0,0
K6_early_m108,6,108,18,4,ccp,1.7995238225614631,0.0032870001159608364,5,3.8876679653299107e-11,4,1,1
K6_early_m108,6,108,18,4,ipopt,1.4567697181373014,0.07191162509843707,100,0.112689133597355,2,0,0
K6_early_m108,6,108,18,5,ccp,1.7995238226003394,0.0028349170461297035,5,-2.220446049250313e-16,4,1,1
K6_early_m108,6,108,18,5,ipopt,1.785887388547686,0.0765875419601798,100,0.01086223664245578,2,0,0
K6_early_m108,6,108,18,6,ccp,1.7995238226003387,0.0025409171357750893,5,0.0,4,1,1
K6_early_m108,6,108,18,6,ipopt,1.374268683352821,0.08017120882868767,100,0.31388214254745117,1,0,0
K6_early_m108,6,108,18,7,ccp,1.5573586573438125,0.002475957851856947,4,5.257498880695266e-10,3,1,1
K6_early_m108,6,108,18,7,ipopt,1.507869792206435,0.08379854168742895,100,0.15398803009026985,3,0,0
K6_early_m108,6,108,18,8,ccp,1.5766030629017722,0.0026994580402970314,5,1.199040866595169e-14,4,1,1
K6_early_m108,6,108,18,8,ipopt,1.3592086869173676,0.07573820883408189,100,0.168693307007729,1,0,0
K6_early_m108,6,108,18,9,ccp,1.7995238219769916,0.00358474999666214,6,6.233478178074847e-10,4,1,1
K6_early_m108,6,108,18,9,ipopt,1.376694562364671,0.0786910830065608,100,0.1398141043738108,2,0,0
K6_early_m108,6,108,19,0,ccp,1.797543652733609,0.002823958173394203,5,3.3306690738754696e-15,4,1,1
K6_early_m108,6,108,19,0,ipopt,1.7662536857331426,0.08050745911896229,100,0.029443025500247133,2,0,0
K6_early_m108,6,108,19,1,ccp,1.7975436527336115,0.0025355839170515537,5,6.661338147750939e-16,4,1,1
K6_early_m108,6,108,19,1,ipopt,1.7242197312241612,0.08883479190990329,100,0.05714692817563738,1,0,0
K6_early_m108,6,108,19,2,ccp,1.799523822025522,0.0035752076655626297,6,5.748170828212551e-10,4,1,1
K6_early_m108,6,108,19,2,ipopt,1.6798140443825977,0.07591212494298816,100,0.08141110017229614,2,0,0
K6_early_m108,6,108,19,3,ccp,1.6712719757167953,0.002195791807025671,4,1.4010656856910941e-08,5,1,1
K6_early_m108,6,108,19,3,ipopt,1.6948992909692027,0.08150783274322748,100,0.03894765655794852,3,0,0
K6_early_m108,6,108,19,4,ccp,1.752090425876024,0.0022269156761467457,4,2.0044566007015874e-10,4,1,1
K6_early_m108,6,108,19,4,ipopt,1.7682627306650784,0.08291762508451939,100,0.023664672015912602,2,0,0
K6_early_m108,6,108,19,5,ccp,1.5118927517575838,0.002487374935299158,4,2.2535306953841427e-12,5,1,1
K6_early_m108,6,108,19,5,ipopt,1.5057065901599085,0.07554712472483516,100,0.11434422181388659,2,0,0
K6_early_m108,6,108,19,6,ccp,1.7995238220197467,0.0034444169141352177,6,5.80592907084565e-10,4,1,1
K6_early_m108,6,108,19,6,ipopt,1.6419613999297753,0.07641104189679027,100,0.03191956170091248,1,0,0
K6_early_m108,6,108,19,7,ccp,1.4954452519630936,0.002239583060145378,4,5.084821452783217e-14,5,1,1
K6_early_m108,6,108,19,7,ipopt,1.5091479192912673,0.09235600009560585,100,0.002155050770284772,3,0,0
K6_early_m108,6,108,19,8,ccp,1.797543652637632,0.003940916154533625,6,9.597878047884478e-11,4,1,1
K6_early_m108,6,108,19,8,ipopt,1.6394253211503127,0.0799617082811892,100,0.02854270683912774,2,0,0
K6_early_m108,6,108,19,9,ccp,1.7995238216315421,0.0029254169203341007,5,9.68797264633281e-10,4,1,1
K6_early_m108,6,108,19,9,ipopt,1.5550488765180261,0.09843437513336539,100,0.08206033547370395,1,0,0
K6_mid_m2248,6,2248,0,0,ccp,0.09006607088662108,0.07685379078611732,4,1.2558259987471843e-11,5,1,1
K6_mid_m2248,6,2248,0,0,ipopt,0.07972272919010079,0.19327920814976096,100,0.008906756898075019,1,0,0
K6_mid_m2248,6,2248,0,1,ccp,0.10040557473598292,0.10648975009098649,5,1.1379786002407855e-15,4,1,1
K6_mid_m2248,6,2248,0,1,ipopt,0.10036121114195905,0.13566758390516043,100,4.384302954134334e-05,2,0,0
K6_mid_m2248,6,2248,0,2,ccp,0.09632338509422506,0.08302174974232912,4,7.094063392276695e-10,3,1,1
K6_mid_m2248,6,2248,0,2,ipopt,0.10095239040744221,0.17153795901685953,100,7.492046350768278e-06,3,0,0
K6_mid_m2248,6,2248,0,3,ccp,0.07677785854939626,0.0833897921256721,4,2.677883609303322e-10,6,1,1
K6_mid_m2248,6,2248,0,3,ipopt,0.06730707199155075,0.14205791614949703,100,0.006967916175003988,1,0,0
K6_mid_m2248,6,2248,0,4,ccp,0.07735815770027289,0.1040244591422379,5,1.2461420784148913e-12,5,1,1
K6_mid_m2248,6,2248,0,4,ipopt,0.08123698804671732,0.10375566687434912,48,0.00047354395620452516,2,0,0
K6_mid_m2248,6,2248,0,5,ccp,0.0850484735159891,0.087804458104074,4,1.215815198518655e-09,4,1,1
K6_mid_m2248,6,2248,0,5,ipopt,0.06486870756939375,0.15740579180419445,100,0.013717173912927233,1,0,0
K6_mid_m2248,6,2248,0,6,ccp,0.09173671560267879,0.12956770788878202,6,1.2100043189633425e-12,3,1,1
K6_mid_m2248,6,2248,0,6,ipopt,0.0677387571839011,0.12165591586381197,100,0.006288476968421067,2,0,0
K6_mid_m2248,6,2248,0,7,ccp,0.09794196700823495,0.1306589157320559,6,2.7716523520737724e-11,4,1,1
K6_mid_m2248,6,2248,0,7,ipopt,0.07247288720193863,0.1368393748998642,100,0.0036708250497745343,2,0,0
K6_mid_m2248,6,2248,0,8,ccp,0.09560936385150919,0.1048106667585671,5,8.201633816540266e-13,5,1,1
K6_mid_m2248,6,2248,0,8,ipopt,0.061617426999693664,0.12426562514156103,100,0.024468654894752848,1,0,0
K6_mid_m2248,6,2248,0,9,ccp,0.08925029842102344,0.08450933266431093,4,2.913369268053856e-10,4,1,1
K6_mid_m2248,6,2248,0,9,ipopt,0.06124535918058385,0.12261841585859656,100,0.02115289084042013,1,0,0
K6_mid_m2248,6,2248,1,0,ccp,0.08810419633828888,0.12998033361509442,6,7.130684931411224e-12,6,1,1
K6_mid_m2248,6,2248,1,0,ipopt,0.0716843155293658,0.16229474963620305,100,0.007626133129224333,1,0,0
K6_mid_m2248,6,2248,1,1,ccp,0.10107882971035916,0.10627041617408395,5,4.768373612629162e-10,5,1,1
K6_mid_m2248,6,2248,1,1,ipopt,0.09732452523980105,0.13011358305811882,100,0.0027346099300863125,2,0,0
K6_mid_m2248,6,2248,1,2,ccp,0.08581516202278533,0.08418449992313981,4,2.3981551466878415e-10,5,1,1
K6_mid_m2248,6,2248,1,2,ipopt,0.0690199139468377,0.12403354188427329,100,0.01430401354008684,1,0,0
K6_mid_m2248,6,2248,1,3,ccp,0.08340206049589186,0.08477275026962161,4,5.427935587110078e-09,5,1,1
K6_mid_m2248,6,2248,1,3,ipopt,0.07498814828111591,0.1625418751500547,100,0.0017252828560916783,3,0,0
K6_mid_m2248,6,2248,1,4,ccp,0.08406919016082104,0.12845450034365058,6,4.271721865123368e-13,5,1,1
K6_mid_m2248,6,2248,1,4,ipopt,0.07285318958380742,0.1414609169587493,100,0.0007066141964503364,2,0,0
K6_mid_m2248,6,2248,1,5,ccp,0.08400339110405046,0.12697420874610543,6,1.007657846052723e-11,5,1,1
K6_mid_m2248,6,2248,1,5,ipopt,0.06382508562813316,0.1542527498677373,100,0.001708097911633552,1,0,0
K6_mid_m2248,6,2248,1,6,ccp,0.09186980131489556,0.08483308413997293,4,6.090401932778988e-10,4,1,1
K6_mid_m2248,6,2248,1,6,ipopt,0.08721034626543284,0.12911937478929758,100,0.003667925625145216,2,0,0
K6_mid_m2248,6,2248,1,7,ccp,0.09880222616455762,0.19035475002601743,9,2.4862348152465685e-09,3,1,1
K6_mid_m2248,6,2248,1,7,ipopt,0.09261967318336077,0.12856550002470613,100,0.0003732149039154531,2,0,0
K6_mid_m2248,6,2248,1,8,ccp,0.0747128374633619,0.1062297080643475,5,8.354428260304303e-15,6,1,1
K6_mid_m2248,6,2248,1,8,ipopt,0.060073381651709966,0.15077016595751047,100,0.010073046195304462,1,0,0
K6_mid_m2248,6,2248,1,9,ccp,0.07846121396318807,0.08495079120621085,4,3.9121483830228954e-14,5,1,1
K6_mid_m2248,6,2248,1,9,ipopt,0.09305694534514082,0.17215483309701085,100,0.002031944313826417,1,0,0
K6_mid_m2248,6,2248,2,0,ccp,0.10107883002245494,0.0841375831514597,4,1.6474152597645286e-10,5,1,1
K6_mid_m2248,6,2248,2,0,ipopt,0.09218877958955864,0.13155258307233453,100,0.0025325867717751194,2,0,0
K6_mid_m2248,6,2248,2,1,ccp,0.09131933088841754,0.10589970834553242,5,8.307243781757734e-14,5,1,1
K6_mid_m2248,6,2248,2,1,ipopt,0.06644937723620914,0.13224274991080165,100,0.019465193189670243,1,0,0
K6_mid_m2248,6,2248,2,2,ccp,0.08230523060593227,0.10546166682615876,5,4.9404924595819466e-15,5,1,1
K6_mid_m2248,6,2248,2,2,ipopt,0.07620656594808906,0.1470958748832345,100,0.0014134659190365856,3,0,0
K6_mid_m2248,6,2248,2,3,ccp,0.08185186045422202,0.08401362504810095,4,1.0296107161300583e-09,3,1,1
K6_mid_m2248,6,2248,2,3,ipopt,0.06934418700692867,0.1394405411556363,100,0.0011677591361501788,1,0,0
K6_mid_m2248,6,2248,2,4,ccp,0.10256780741396238,0.10531325032934546,5,7.55839446586748e-09,3,1,1
K6_mid_m2248,6,2248,2,4,ipopt,0.10173225372011105,0.14333408419042826,100,0.0004252385441956136,2,0,0
K6_mid_m2248,6,2248,2,5,ccp,0.0754400031089415,0.08414870826527476,4,1.811467642554021e-13,5,1,1
K6_mid_m2248,6,2248,2,5,ipopt,0.06391532730790399,0.23995137494057417,100,0.011001602583205206,1,0,0
K6_mid_m2248,6,2248,2,6,ccp,0.1010788301871937,0.12780475011095405,6,3.316791286067655e-15,5,1,1
K6_mid_m2248,6,2248,2,6,ipopt,0.08646148467175904,0.12481462489813566,100,0.002149583227355506,2,0,0
K6_mid_m2248,6,2248,2,7,ccp,0.076937920548721,0.08443225035443902,4,5.501842037514137e-10,4,1,1
K6_mid_m2248,6,2248,2,7,ipopt,0.06861161322429851,0.12323283264413476,100,0.005828145766655621,2,0,0
K6_mid_m2248,6,2248,2,8,ccp,0.10038549630163043,0.08520016726106405,4,2.632231849153399e-09,4,1,1
K6_mid_m2248,6,2248,2,8,ipopt,0.10038549862737564,0.14166229218244553,100,3.0648464321991753e-10,4,1,0
K6_mid_m2248,6,2248,2,9,ccp,0.10107882847715827,0.1289131660014391,6,1.7100511978673794e-09,5,1,1
K6_mid_m2248,6,2248,2,9,ipopt,0.07817950026707056,0.1282032923772931,100,0.007258881339175599,2,0,0
K6_mid_m2248,6,2248,3,0,ccp,0.07768562470454159,0.08391375001519918,4,8.201078705027953e-12,4,1,1
K6_mid_m2248,6,2248,3,0,ipopt,0.07739377346116312,0.12258166586980224,100,0.0020756392391638873,2,0,0
K6_mid_m2248,6,2248,3,1,ccp,0.08582141737136259,0.10651987511664629,5,6.333075758258033e-09,5,1,1
K6_mid_m2248,6,2248,3,1,ipopt,0.07242220270611263,0.13000291725620627,100,0.0021027008070329672,1,0,0
K6_mid_m2248,6,2248,3,2,ccp,0.08578250232775617,0.08334070816636086,4,4.425265709429027e-12,5,1,1
K6_mid_m2248,6,2248,3,2,ipopt,0.08004868270893797,0.15323087526485324,100,0.0018467123270540092,1,0,0
K6_mid_m2248,6,2248,3,3,ccp,0.09700974088842365,0.10615845769643784,5,2.475900831577782e-09,5,1,1
K6_mid_m2248,6,2248,3,3,ipopt,0.06869697978232676,0.15529933432117105,100,0.020961689536712236,1,0,0
K6_mid_m2248,6,2248,3,4,ccp,0.07766479019336626,0.08466204209253192,4,2.6815369369437292e-11,3,1,1
K6_mid_m2248,6,2248,3,4,ipopt,0.07860861895561055,0.13513150019571185,100,0.003017140160861298,3,0,0
K6_mid_m2248,6,2248,3,5,ccp,0.10222673111553962,0.08360666735097766,4,5.546530026934171e-09,4,1,1
K6_mid_m2248,6,2248,3,5,ipopt,0.06635495472091223,0.14700095821172,100,0.02862477783108852,1,0,0
K6_mid_m2248,6,2248,3,6,ccp,0.08816706944417593,0.10700079193338752,5,2.0396857813853586e-10,5,1,1
K6_mid_m2248,6,2248,3,6,ipopt,0.06484181373929009,0.13963129138574004,100,0.009709074736784618,1,0,0
K6_mid_m2248,6,2248,3,7,ccp,0.093168980117578,0.08382075000554323,4,1.6809188485567006e-09,4,1,1
K6_mid_m2248,6,2248,3,7,ipopt,0.071192391731534,0.11662104213610291,100,0.014142960750443065,2,0,0
K6_mid_m2248,6,2248,3,8,ccp,0.10222673666129409,0.15142250014469028,7,7.771561172376096e-13,4,1,1
